price,area,Bedrooms,Bathrooms,Balcony,parking,Lift,Price_sqft
13500000,860,2,2,1,4,1,15697.67442
13200000,970,2,2,4,1,1,13608.24742
42500000,1600,4,3,1,1,1,26562.5
67800000,1600,3,4,1,1,1,42375
142500000,2062,3,4,1,1,2,69107.66246
28500000,1400,2,2,1,1,1,20357.14286
20000000,800,2,2,1,1,1,25000
75000000,1680,3,3,1,1,1,44642.85714
32500000,1412,2,2,1,1,2,23016.99717
28000000,710,2,3,1,1,1,39436.61972
51000000,2200,4,3,1,3,2,23181.81818
9000000,1000,2,2,4,1,1,9000
16500000,980,2,2,1,1,2,16836.73469
60700000,1450,3,3,1,2,1,41862.06897
9800000,865,2,2,1,1,1,11329.47977
20000000,1015,2,3,1,1,1,19704.4335
4300000,720,2,2,3,1,1,5972.222222
30500000,1290,3,3,1,1,2,23643.41085
3400000,600,2,2,1,1,1,5666.666667
5500000,725,2,2,1,1,1,7586.206897
13500000,885,2,2,1,1,1,15254.23729
17500000,1115,2,2,1,1,1,15695.06726
18500000,1165,2,2,3,1,1,15879.82833
15500000,850,2,2,1,1,1,18235.29412
18500000,800,2,2,1,1,1,23125
21000000,1238,3,2,1,1,1,16962.8433
21500000,900,2,2,1,1,1,23888.88889
25000000,1131,3,3,1,1,3,22104.33245
8700000,700,2,2,1,1,2,12428.57143
18300000,850,2,2,1,1,3,21529.41176
8750000,675,2,2,2,1,2,12962.96296
15000000,750,2,2,3,1,2,20000
26000000,1167,3,3,1,1,1,22279.34876
18000000,982,2,2,1,1,1,18329.9389
26000000,1585,3,3,4,1,1,16403.78549
38500000,1125,2,2,1,1,3,34222.22222
50000000,1400,3,3,1,1,1,35714.28571
5750000,575,2,2,1,2,1,10000
30000000,1880,4,4,2,1,1,15957.44681
21000000,950,2,2,1,1,1,22105.26316
42500000,2000,4,4,1,2,2,21250
30000000,1680,3,2,4,1,4,17857.14286
7600000,1025,2,2,3,1,1,7414.634146
28000000,700,2,2,1,1,1,40000
11000000,1310,3,3,1,1,1,8396.946565
5000000,960,2,2,2,1,1,5208.333333
17500000,1059,2,2,1,1,2,16525.02361
25000000,1400,3,2,1,1,2,17857.14286
25000000,720,2,2,1,1,1,34722.22222
55000000,1632,3,3,1,1,1,33700.98039
17000000,830,2,2,4,1,1,20481.92771
17000000,560,2,2,1,1,1,30357.14286
29500000,1450,3,3,4,1,1,20344.82759
13000000,1500,3,3,1,1,1,8666.666667
36000000,1016,3,3,1,1,1,35433.07087
20100000,1250,3,3,1,1,1,16080
22500000,1215,3,3,1,2,3,18518.51852
20100000,1196,3,2,1,2,3,16806.02007
4100000,920,2,2,3,1,1,4456.521739
10200000,750,2,2,1,1,1,13600
65000000,1600,3,4,1,2,7,40625
17000000,818,2,2,1,1,1,20782.39609
23500000,1100,2,2,1,1,1,21363.63636
32100000,900,2,3,1,1,1,35666.66667
20700000,1200,2,2,2,1,1,17250
30000000,4000,4,3,2,1,1,7500
22500000,1100,2,2,1,1,1,20454.54545
17500000,795,2,2,1,2,2,22012.57862
14500000,1200,3,2,1,1,1,12083.33333
6000000,1000,2,2,3,1,1,6000
8200000,1100,2,2,4,1,1,7454.545455
32500000,850,2,2,1,1,1,38235.29412
23000000,1300,2,2,1,1,2,17692.30769
176500000,2800,4,5,1,1,1,63035.71429
22000000,1350,2,2,1,1,1,16296.2963
11000000,575,2,3,1,1,1,19130.43478
13000000,800,2,2,1,1,1,16250
15000000,860,2,2,1,1,1,17441.86047
27500000,750,2,2,1,1,1,36666.66667
37500000,2000,3,3,1,2,2,18750
38500000,1518,3,3,3,1,2,25362.31884
30000000,820,2,2,1,1,1,36585.36585
18000000,1100,2,2,2,1,1,16363.63636
6400000,585,2,2,2,1,1,10940.17094
15700000,1100,2,2,1,1,1,14272.72727
16000000,835,2,2,1,1,2,19161.67665
31500000,1156,3,3,1,1,1,27249.13495
8000000,915,2,2,1,1,1,8743.169399
3600000,900,2,2,1,2,1,4000
18500000,940,2,2,1,1,7,19680.85106
35000000,1250,2,2,1,1,1,28000
17000000,1050,2,2,3,1,1,16190.47619
10000000,945,2,2,1,1,1,10582.01058
62000000,1313,3,3,1,2,4,47220.10663
5800000,776,2,2,1,1,2,7474.226804
10000000,1000,2,2,4,1,2,10000
15000000,1000,2,2,1,1,1,15000
14500000,785,2,2,1,1,1,18471.33758
4250000,870,2,2,1,2,2,4885.057471
41000000,900,2,2,1,1,1,45555.55556
6000000,1400,2,3,1,1,1,4285.714286
35000000,1250,3,2,1,1,1,28000
18000000,1000,2,2,1,1,2,18000
9100000,810,2,2,1,1,1,11234.5679
14000000,660,2,2,1,2,1,21212.12121
17000000,1080,2,2,1,1,1,15740.74074
9500000,750,3,2,1,1,1,12666.66667
70000000,2500,4,4,5,1,2,28000
50000000,3151,4,5,1,1,1,15867.97842
27000000,800,2,2,1,1,1,33750
30000000,1380,3,2,1,1,1,21739.13043
13700000,965,2,2,1,1,2,14196.89119
41000000,1765,3,2,1,2,1,23229.46176
16500000,1050,2,2,2,1,1,15714.28571
7100000,1050,2,2,1,1,2,6761.904762
135000000,4000,6,6,8,4,2,33750
3000000,615,2,2,1,1,1,4878.04878
31000000,875,2,2,1,1,2,35428.57143
112500000,3000,4,4,4,1,1,37500
9000000,900,2,2,1,1,1,10000
30000000,1400,3,2,1,1,2,21428.57143
16000000,738,2,2,1,1,1,21680.2168
32500000,1080,2,2,1,1,1,30092.59259
63000000,3120,4,6,1,1,1,20192.30769
25000000,1500,7,6,1,1,1,16666.66667
15000000,1040,2,2,4,2,2,14423.07692
6000000,1000,2,2,1,1,1,6000
66000000,1425,3,3,2,2,2,46315.78947
45000000,1600,4,3,1,2,2,28125
18000000,1000,2,2,1,1,1,18000
10000000,995,3,2,4,1,1,10050.25126
21000000,937,2,2,1,1,2,22411.95304
23600000,1420,3,3,1,2,3,16619.71831
21700000,1250,3,3,1,1,2,17360
12000000,1008,2,2,1,1,3,11904.7619
13900000,910,2,2,1,1,1,15274.72527
17500000,1255,2,2,1,1,1,13944.22311
29000000,1368,3,2,1,1,1,21198.83041
20000000,884,2,2,1,1,1,22624.43439
19000000,1180,3,3,1,1,2,16101.69492
50000000,1500,2,3,1,1,1,33333.33333
15500000,720,2,2,1,1,1,21527.77778
6800000,750,2,2,1,1,1,9066.666667
5500000,1050,2,2,1,1,1,5238.095238
12200000,750,2,2,1,1,1,16266.66667
25500000,1232,3,3,1,1,2,20698.05195
25500000,1300,3,3,1,1,4,19615.38462
19000000,825,2,2,1,1,1,23030.30303
15000000,1400,3,2,1,2,1,10714.28571
27500000,1122,2,2,2,1,2,24509.80392
13000000,825,2,2,1,1,1,15757.57576
19000000,1050,2,2,1,1,1,18095.2381
55000000,1350,3,2,1,1,1,40740.74074
21000000,1250,3,2,1,1,3,16800
25000000,1359,2,2,2,1,3,18395.87932
22000000,995,2,2,1,1,1,22110.55276
42500000,1200,2,2,1,1,1,35416.66667
65000000,2695,4,4,2,2,1,24118.7384
42000000,1456,3,4,1,2,2,28846.15385
81100000,1400,3,3,1,1,1,57928.57143
30000000,1100,2,2,1,1,2,27272.72727
14000000,1040,2,2,1,1,1,13461.53846
8800000,700,2,2,1,1,1,12571.42857
15500000,750,2,2,1,2,1,20666.66667
20000000,1000,2,2,1,1,1,20000
14000000,756,2,3,1,1,1,18518.51852
6800000,700,2,2,1,1,1,9714.285714
17000000,1000,2,2,1,1,1,17000
22500000,970,2,2,3,1,1,23195.87629
8300000,1020,2,2,4,1,1,8137.254902
17500000,800,2,2,1,1,1,21875
15000000,780,2,2,1,1,2,19230.76923
18500000,1050,2,2,4,1,3,17619.04762
23000000,1420,2,2,1,1,3,16197.1831
15000000,1100,2,2,1,1,1,13636.36364
30000000,1185,3,3,4,1,1,25316.4557
21000000,1860,3,3,1,1,1,11290.32258
17500000,820,2,2,1,1,2,21341.46341
4850000,970,2,2,4,1,1,5000
30000000,1000,3,3,1,1,1,30000
6800000,750,2,2,1,1,1,9066.666667
22500000,1100,2,2,1,1,1,20454.54545
14000000,900,2,2,1,1,1,15555.55556
24500000,1750,3,2,1,2,2,14000
22000000,1000,2,2,1,1,1,22000
4600000,850,2,3,3,2,1,5411.764706
22000000,900,2,2,1,1,1,24444.44444
17500000,1050,2,2,1,1,1,16666.66667
40500000,1595,3,2,1,2,2,25391.84953
28000000,1502,3,2,3,1,2,18641.81092
19500000,1110,2,2,1,1,1,17567.56757
35000000,1200,2,2,1,1,1,29166.66667
22500000,810,2,2,1,1,1,27777.77778
18000000,750,2,2,1,1,1,24000
38000000,1200,2,2,1,1,1,31666.66667
15000000,1235,3,2,1,1,1,12145.74899
10000000,910,2,2,1,1,1,10989.01099
13500000,1050,2,2,1,1,1,12857.14286
13500000,860,2,2,1,1,1,15697.67442
10800000,800,2,2,1,1,1,13500
17500000,1116,2,2,2,1,3,15681.00358
19000000,1000,2,2,1,1,2,19000
12500000,765,3,2,1,1,1,16339.86928
16100000,1000,2,2,1,2,2,16100
6000000,1025,2,2,1,1,2,5853.658537
27500000,1600,3,2,1,1,2,17187.5
18900000,700,2,2,1,1,1,27000
31500000,1055,2,2,1,1,2,29857.81991
25000000,1140,3,3,1,1,1,21929.82456
35000000,1100,3,3,4,1,2,31818.18182
16900000,950,2,2,1,1,1,17789.47368
29500000,1350,3,2,2,2,1,21851.85185
6100000,550,2,2,1,1,1,11090.90909
38500000,1150,2,2,3,2,4,33478.26087
16500000,900,2,2,1,1,1,18333.33333
28000000,800,2,2,1,1,1,35000
2500000,645,2,3,1,1,1,3875.968992
15000000,863,2,2,1,1,2,17381.22827
13000000,1850,3,3,1,1,1,7027.027027
18000000,975,2,2,1,1,1,18461.53846
36500000,1150,2,2,1,5,3,31739.13043
16300000,850,2,2,2,1,1,19176.47059
19000000,1030,2,2,1,1,1,18446.60194
19500000,1150,2,2,1,1,1,16956.52174
52500000,1865,3,4,1,2,2,28150.13405
15500000,1000,2,2,1,1,2,15500
9200000,1060,2,2,3,1,2,8679.245283
25000000,1530,3,3,4,1,1,16339.86928
20000000,875,2,2,1,1,2,22857.14286
30000000,1000,3,2,1,1,1,30000
23500000,700,2,3,1,1,3,33571.42857
13000000,750,2,2,3,1,1,17333.33333
15500000,797,2,3,2,1,1,19447.92974
24000000,2650,6,5,1,1,1,9056.603774
32500000,720,2,2,1,1,1,45138.88889
19000000,1250,2,2,1,2,1,15200
13000000,674,2,2,1,1,1,19287.83383
18000000,866,2,2,1,1,1,20785.2194
19500000,1210,2,2,1,1,3,16115.70248
24000000,1325,3,3,1,1,1,18113.20755
4200000,756,2,2,4,1,4,5555.555556
7340000,995,2,2,1,1,1,7376.884422
13500000,997,2,2,1,1,1,13540.62187
17500000,825,2,2,1,1,1,21212.12121
12100000,775,2,2,2,1,1,15612.90323
26000000,1768,3,3,1,1,1,14705.88235
31000000,1000,2,2,1,1,1,31000
8500000,815,2,2,1,1,1,10429.44785
16000000,860,2,2,1,1,1,18604.65116
20500000,1360,3,3,1,1,1,15073.52941
16800000,1255,2,2,1,1,1,13386.45418
17500000,850,2,2,1,1,1,20588.23529
85000000,2349,4,5,1,1,1,36185.6109
18800000,900,2,2,1,1,2,20888.88889
27500000,1000,3,2,1,1,1,27500
21000000,1030,2,2,2,1,1,20388.34951
6200000,765,2,2,1,1,1,8104.575163
5600000,750,2,2,1,1,1,7466.666667
33000000,1500,3,3,1,1,1,22000
17700000,1350,2,2,4,1,1,13111.11111
15100000,1050,2,2,1,1,1,14380.95238
26500000,1300,2,2,1,1,1,20384.61538
35000000,891,2,2,1,1,1,39281.70595
16000000,1280,3,3,3,1,1,12500
20000000,1000,2,2,1,1,1,20000
27500000,1500,3,3,4,1,1,18333.33333
15000000,1000,2,2,1,1,1,15000
9800000,1450,3,3,1,1,7,6758.62069
111100000,1600,3,4,1,1,1,69437.5
11200000,650,2,2,2,1,1,17230.76923
110000000,1300,3,3,1,1,1,84615.38462
15000000,1200,2,3,1,2,0,12500
16000000,971,2,2,1,1,1,16477.85788
16000000,580,2,2,1,1,1,27586.2069
10500000,760,2,2,1,1,1,13815.78947
20500000,910,2,2,1,1,2,22527.47253
25000000,800,2,2,1,1,1,31250
20000000,1100,2,2,1,1,2,18181.81818
28000000,805,2,2,1,1,1,34782.6087
57500000,1800,4,3,2,1,1,31944.44444
25100000,912,2,2,1,1,1,27521.92982
27500000,1090,3,3,1,1,1,25229.3578
39000000,1170,2,3,1,1,1,33333.33333
19800000,690,2,2,1,1,1,28695.65217
21000000,885,2,2,1,1,1,23728.81356
30000000,1400,2,2,3,2,3,21428.57143
8000000,800,2,2,1,2,1,10000
21500000,1580,3,3,1,1,3,13607.59494
31000000,1670,3,3,3,2,5,18562.87425
42500000,1940,3,3,2,1,1,21907.21649
11000000,1125,2,2,3,1,1,9777.777778
37500000,1000,3,3,1,1,2,37500
22500000,1350,3,3,1,1,3,16666.66667
15000000,1050,2,2,3,1,1,14285.71429
26100000,940,2,2,1,1,2,27765.95745
28000000,1350,2,2,3,1,1,20740.74074
14500000,875,2,2,1,1,1,16571.42857
9000000,1500,3,3,1,1,1,6000
22000000,1000,2,2,1,2,1,22000
4250000,930,2,2,1,1,1,4569.892473
21000000,1100,2,2,1,1,2,19090.90909
28000000,1305,3,3,1,2,2,21455.9387
15000000,1355,3,3,4,1,1,11070.1107
50000000,1240,3,2,1,1,1,40322.58065
30500000,1525,3,2,2,1,5,20000
18500000,993,3,3,1,1,1,18630.41289
27500000,1200,3,4,1,1,1,22916.66667
12900000,1000,2,2,3,1,1,12900
17500000,1015,2,2,1,1,1,17241.37931
20700000,885,2,2,1,1,1,23389.83051
18000000,1130,2,2,2,1,1,15929.20354
3200000,1100,2,2,1,1,1,2909.090909
16000000,1800,3,3,3,1,1,8888.888889
33000000,1350,3,3,1,1,1,24444.44444
89000000,2250,4,6,1,1,1,39555.55556
27500000,1190,2,2,1,1,1,23109.2437
24500000,1446,3,2,1,1,3,16943.29184
16000000,940,2,2,1,1,1,17021.2766
21600000,718,2,3,1,1,1,30083.56546
8500000,1000,2,2,1,1,1,8500
16500000,850,2,2,4,1,1,19411.76471
17800000,668,2,2,1,1,1,26646.70659
25000000,1000,2,2,1,1,1,25000
4500000,930,2,2,1,1,2,4838.709677
17500000,834,3,3,1,1,1,20983.21343
16500000,1340,3,2,1,1,1,12313.43284
30000000,1350,3,3,1,1,1,22222.22222
17500000,941,2,2,1,1,2,18597.23698
65000000,2505,3,4,1,1,1,25948.10379
35000000,1240,2,3,1,1,1,28225.80645
23000000,550,2,2,1,1,1,41818.18182
41500000,1666,3,3,4,1,1,24909.96399
24000000,865,2,2,1,1,2,27745.66474
16000000,750,2,2,2,1,1,21333.33333
17000000,950,2,2,1,1,1,17894.73684
18000000,906,2,2,1,1,1,19867.54967
23800000,670,2,3,1,1,1,35522.38806
18500000,668,2,2,2,1,1,27694.61078
53000000,1280,3,4,1,1,2,41406.25
14000000,985,2,2,1,2,1,14213.19797
19500000,950,2,2,3,1,3,20526.31579
6500000,1014,2,2,3,1,1,6410.25641
13500000,850,2,2,1,1,1,15882.35294
14500000,1000,2,2,1,1,5,14500
6000000,785,2,2,4,1,1,7643.312102
24500000,1210,3,3,1,1,2,20247.93388
19900000,1300,3,2,1,2,1,15307.69231
12000000,750,2,2,1,1,1,16000
15500000,850,2,2,1,1,1,18235.29412
14000000,815,2,2,1,1,2,17177.91411
26000000,1265,4,3,3,1,1,20553.35968
25100000,1115,2,2,1,1,0,22511.21076
17000000,1050,2,2,3,1,1,16190.47619
23000000,1390,3,3,1,1,1,16546.76259
44000000,1150,2,2,1,2,1,38260.86957
20000000,1500,3,3,1,1,1,13333.33333
9500000,850,2,2,1,1,1,11176.47059
27500000,1100,2,2,1,1,2,25000
10500000,1000,2,2,4,1,1,10500
40000000,1300,3,3,1,1,1,30769.23077
37500000,1155,2,2,2,1,1,32467.53247
3400000,694,2,2,1,1,1,4899.135447
33000000,1150,3,3,2,1,1,28695.65217
5500000,730,2,2,1,1,1,7534.246575
15000000,1017,2,2,1,1,4,14749.26254
19500000,786,2,2,1,1,1,24809.16031
2800000,670,2,2,1,1,1,4179.104478
8000000,882,2,2,2,1,1,9070.294785
24500000,1360,3,3,1,1,1,18014.70588
18900000,737,2,2,1,1,1,25644.50475
45000000,1100,2,2,1,1,1,40909.09091
24500000,912,3,3,1,1,1,26864.03509
19800000,761,2,2,1,1,1,26018.39685
62000000,1600,3,3,1,1,1,38750
67000000,2625,3,3,1,1,1,25523.80952
31000000,1500,3,3,1,2,2,20666.66667
40000000,2000,4,4,1,1,1,20000
7800000,882,2,2,1,1,1,8843.537415
50000000,1100,3,3,1,1,1,45454.54545
15100000,1050,2,2,1,1,1,14380.95238
30000000,1462,2,2,1,1,1,20519.83584
12000000,830,2,2,1,1,1,14457.83133
22500000,540,2,2,1,1,1,41666.66667
13300000,1000,2,2,1,1,1,13300
30000000,780,2,2,1,1,2,38461.53846
48000000,1550,3,3,1,1,1,30967.74194
60000000,1210,3,3,3,1,1,49586.77686
18000000,900,2,2,1,1,1,20000
17500000,1000,2,3,1,1,1,17500
9390000,1053,2,2,3,1,1,8917.378917
14000000,525,2,2,1,1,1,26666.66667
28000000,1360,3,2,1,1,1,20588.23529
22500000,850,2,2,3,1,1,26470.58824
135000000,4000,5,6,1,4,1,33750
17000000,756,2,2,4,1,1,22486.77249
13300000,600,2,2,1,1,0,22166.66667
28000000,1350,2,2,1,2,1,20740.74074
13000000,680,2,2,1,1,1,19117.64706
180000000,2100,4,4,2,2,1,85714.28571
20500000,1000,2,2,1,1,1,20500
18500000,883,2,2,1,1,1,20951.30238
145000000,2450,3,4,2,1,1,59183.67347
7400000,800,2,2,1,1,1,9250
30000000,1360,3,3,1,1,1,22058.82353
9500000,1098,2,2,4,1,1,8652.094718
7000000,540,2,2,1,1,1,12962.96296
42000000,1016,2,2,3,1,1,41338.58268
32500000,1000,3,3,2,1,1,32500
3000000,840,2,2,1,4,1,3571.428571
21500000,1260,3,3,1,1,1,17063.49206
36000000,1290,2,3,1,1,1,27906.97674
60000000,2040,3,3,3,1,1,29411.76471
8000000,960,2,2,1,2,2,8333.333333
15000000,785,2,2,1,1,2,19108.28025
5500000,815,2,2,1,1,1,6748.466258
28000000,1450,3,3,3,1,2,19310.34483
40000000,1400,3,2,1,1,1,28571.42857
16500000,1050,2,2,1,1,1,15714.28571
29000000,894,3,3,1,1,1,32438.47875
18000000,680,2,2,1,1,1,26470.58824
16000000,1054,2,2,1,1,1,15180.26565
11000000,1400,3,3,2,1,1,7857.142857
7200000,600,2,2,1,1,1,12000
25500000,1167,3,3,1,1,1,21850.89974
6500000,600,2,2,3,1,1,10833.33333
34000000,1200,2,2,1,1,1,28333.33333
29500000,1250,3,2,1,1,1,23600
6200000,885,2,2,1,1,1,7005.649718
4000000,1000,2,2,1,1,1,4000
6000000,1172,2,2,3,1,1,5119.453925
16500000,520,2,2,1,1,3,31730.76923
28500000,1305,3,3,1,1,3,21839.08046
9500000,1020,2,2,2,1,1,9313.72549
68200000,1600,3,4,1,3,1,42625
21500000,1240,3,3,1,1,1,17338.70968
35000000,845,2,2,1,1,2,41420.11834
16800000,930,2,2,1,1,1,18064.51613
13000000,850,2,2,1,1,2,15294.11765
11000000,1063,2,2,3,1,4,10348.0715
19000000,984,2,2,2,1,1,19308.94309
26500000,1584,3,3,1,1,3,16729.79798
4100000,750,2,2,1,1,1,5466.666667
19000000,1035,2,2,3,2,2,18357.48792
27500000,1009,2,2,1,1,1,27254.70763
18000000,1100,2,2,1,1,1,16363.63636
57500000,1250,3,2,1,1,1,46000
47500000,1550,3,3,1,1,1,30645.16129
12500000,880,2,3,1,1,1,14204.54545
3550000,840,2,2,2,1,1,4226.190476
52000000,1094,2,3,1,1,1,47531.99269
23500000,750,2,2,2,1,1,31333.33333
22500000,837,2,2,1,1,2,26881.72043
29500000,1520,3,4,1,1,1,19407.89474
15000000,850,2,2,1,1,1,17647.05882
23000000,1200,2,2,2,1,2,19166.66667
29000000,1250,2,2,1,1,1,23200
21000000,900,2,2,1,1,1,23333.33333
4500000,1100,3,2,4,1,1,4090.909091
8000000,1000,2,2,2,1,1,8000
12000000,607,2,2,1,1,1,19769.3575
6500000,900,2,4,1,1,1,7222.222222
13500000,1040,2,2,1,1,1,12980.76923
8500000,985,2,2,1,1,1,8629.441624
58500000,1500,3,2,2,1,1,39000
19500000,930,2,2,1,1,1,20967.74194
12500000,875,2,2,1,1,1,14285.71429
18500000,950,2,2,1,1,1,19473.68421
30000000,1300,3,2,1,1,1,23076.92308
12500000,675,2,2,1,1,1,18518.51852
4000000,1120,2,2,2,1,1,3571.428571
40000000,780,2,2,3,2,1,51282.05128
15500000,840,2,2,1,1,2,18452.38095
57500000,870,2,2,1,1,2,66091.95402
12500000,970,2,2,1,1,1,12886.59794
16500000,825,2,2,1,1,2,20000
10000000,1100,2,2,1,1,1,9090.909091
40000000,907,2,3,2,1,1,44101.4333
3500000,710,2,2,1,1,1,4929.577465
17500000,1065,2,2,1,1,1,16431.92488
11000000,872,2,2,2,1,1,12614.6789
16000000,850,2,2,1,1,1,18823.52941
19000000,720,2,2,1,1,1,26388.88889
5200000,850,2,2,1,1,1,6117.647059
70000000,1600,3,3,4,2,1,43750
4500000,2550,3,3,1,1,1,1764.705882
50000000,2000,3,3,5,1,1,25000
13900000,880,2,2,1,1,1,15795.45455
18000000,950,4,4,1,1,1,18947.36842
47500000,1000,3,3,1,1,1,47500
5800000,2150,2,3,1,1,1,2697.674419
6200000,600,2,2,1,1,1,10333.33333
20000000,1468,3,3,1,1,1,13623.9782
7320000,550,2,2,1,1,1,13309.09091
19100000,680,2,2,2,1,1,28088.23529
26000000,800,3,3,1,1,1,32500
16000000,900,2,2,2,1,1,17777.77778
17500000,900,3,3,1,1,1,19444.44444
15000000,550,2,2,1,2,1,27272.72727
38000000,1910,4,4,1,1,1,19895.28796
7000000,850,2,2,3,1,1,8235.294118
50000000,1570,3,3,1,1,1,31847.13376
22000000,970,2,2,1,1,1,22680.41237
3500000,800,2,2,1,1,1,4375
120000000,1700,3,3,1,1,1,70588.23529
3800000,980,2,2,1,1,1,3877.55102
50000000,760,2,3,1,1,1,65789.47368
35000000,775,2,3,1,1,1,45161.29032
25000000,800,2,2,2,1,1,31250
18000000,970,2,2,1,1,1,18556.70103
35000000,1200,2,2,1,2,2,29166.66667
105000000,1770,4,4,1,1,1,59322.0339
2950000,1000,2,2,1,1,1,2950
8000000,879,2,2,1,1,1,9101.251422
5500000,729,2,2,1,1,1,7544.581619
50000000,1000,2,3,1,1,1,50000
9500000,805,2,2,1,1,1,11801.24224
25000000,575,2,2,1,1,1,43478.26087
4500000,1080,3,3,1,1,1,4166.666667
12800000,1050,2,2,1,1,1,12190.47619
80000000,1250,3,3,1,1,1,64000
16000000,845,2,2,1,1,1,18934.91124
85000000,1508,4,4,1,1,1,56366.04775
22500000,1109,2,2,1,1,1,20288.54824
7800000,900,3,2,2,1,1,8666.666667
16000000,1070,3,3,1,1,1,14953.27103
12000000,1200,3,4,1,1,1,10000
30000000,705,2,2,1,2,0,42553.19149
6300000,750,2,2,1,1,1,8400
12500000,1188,3,3,3,1,1,10521.88552
27000000,1130,2,2,1,1,1,23893.80531
13500000,790,2,2,1,1,1,17088.60759
25000000,850,2,2,1,1,1,29411.76471
59000000,1400,4,3,1,1,1,42142.85714
45000000,750,2,2,1,1,1,60000
13500000,1250,3,2,3,1,1,10800
21000000,1050,2,2,1,1,1,20000
6700000,950,2,2,1,1,1,7052.631579
27000000,725,2,2,1,1,1,37241.37931
20000000,700,2,2,1,1,1,28571.42857
40000000,1200,2,2,1,1,1,33333.33333
6600000,650,2,2,1,1,1,10153.84615
25000000,750,2,2,1,1,1,33333.33333
6500000,600,3,2,1,1,1,10833.33333
9950000,560,2,2,1,1,1,17767.85714
14500000,1800,4,2,1,1,1,8055.555556
13000000,740,2,2,1,1,1,17567.56757
25000000,750,3,2,1,1,1,33333.33333
7500000,1100,3,2,1,1,1,6818.181818
21000000,800,2,2,1,1,1,26250
37500000,1170,2,2,1,1,1,32051.28205
21000000,1200,3,3,1,1,1,17500
8200000,780,2,2,2,1,1,10512.82051
20300000,638,2,2,1,1,1,31818.18182
47500000,1450,3,3,4,1,1,32758.62069
18000000,1076,2,2,1,1,1,16728.62454
47500000,1250,3,3,1,1,1,38000
3000000,1000,2,2,1,1,1,3000
6000000,800,2,2,1,1,1,7500
10000000,1200,3,2,1,1,1,8333.333333
40000000,1136,2,2,3,1,1,35211.26761
16000000,570,2,2,1,1,1,28070.17544
6500000,700,3,3,1,1,1,9285.714286
34200000,1300,3,4,1,1,1,26307.69231
14000000,1050,2,2,1,1,1,13333.33333
7800000,700,2,2,1,1,1,11142.85714
10000000,1150,3,2,1,1,1,8695.652174
3500000,775,2,2,1,2,1,4516.129032
20000000,640,2,2,1,1,1,31250
9500000,1052,3,2,1,1,1,9030.418251
52500000,1600,3,3,1,1,1,32812.5
27000000,1836,3,3,1,1,1,14705.88235
9500000,1150,2,2,1,1,1,8260.869565
39500000,1400,3,3,3,1,1,28214.28571
14000000,780,2,2,1,1,1,17948.71795
4100000,1000,2,2,4,1,1,4100
40000000,762,2,2,1,1,1,52493.43832
33500000,1395,3,3,1,1,1,24014.33692
23500000,965,3,3,1,1,1,24352.33161
22000000,945,3,3,1,1,1,23280.42328
25000000,1132,3,3,1,1,1,22084.80565
210000000,4200,5,5,1,1,1,50000
31500000,550,2,2,1,1,1,57272.72727
8900000,1390,3,2,5,1,1,6402.877698
2500000,740,2,2,1,1,1,3378.378378
35000000,1280,3,3,1,1,1,27343.75
4900000,690,2,2,1,1,1,7101.449275
40000000,1500,3,3,1,1,1,26666.66667
13000000,850,2,2,1,1,1,15294.11765
15000000,750,2,2,1,1,1,20000
19000000,625,2,2,1,1,1,30400
33000000,1100,2,2,1,1,1,30000
51000000,1200,3,3,1,1,1,42500
52500000,1100,2,2,2,1,1,47727.27273
8800000,550,2,2,1,1,1,16000
45000000,1600,3,4,1,1,1,28125
25000000,1230,2,2,2,1,1,20325.20325
16500000,1280,3,3,1,1,1,12890.625
18000000,2500,4,3,3,1,1,7200
12500000,620,2,2,1,1,1,20161.29032
17000000,990,2,2,1,1,1,17171.71717
29500000,1090,3,2,1,1,1,27064.22018
360000000,6100,4,8,7,3,10,59016.39344
12500000,800,2,2,3,1,1,15625
9000000,1050,2,2,1,1,1,8571.428571
3400000,620,2,2,1,1,1,5483.870968
3600000,1000,2,2,1,1,1,3600
18000000,1300,3,3,1,1,1,13846.15385
20000000,1250,3,2,1,1,1,16000
12000000,725,2,2,1,1,1,16551.72414
11500000,1500,3,3,1,1,1,7666.666667
12500000,845,2,2,1,1,1,14792.89941
6900000,900,2,2,1,1,1,7666.666667
45000000,990,2,2,1,1,1,45454.54545
20000000,650,2,2,1,1,1,30769.23077
24000000,1250,3,3,1,1,1,19200
75000000,850,2,2,1,1,1,88235.29412
35200000,800,2,2,1,1,1,44000
23500000,1105,3,3,1,1,2,21266.96833
3000000,985,2,2,1,1,1,3045.685279
25000000,1280,3,3,1,1,1,19531.25
18000000,750,2,2,1,1,1,24000
30000000,790,2,2,1,1,1,37974.68354
31000000,995,2,2,1,1,1,31155.77889
12000000,850,2,2,1,1,1,14117.64706
48000000,750,2,2,1,1,1,64000
6000000,910,2,2,1,1,1,6593.406593
5500000,737,3,3,1,1,1,7462.686567
3700000,980,2,2,3,1,1,3775.510204
22000000,1000,3,3,1,1,1,22000
3500000,650,2,2,1,1,1,5384.615385
25000000,600,2,2,1,1,1,41666.66667
6500000,745,3,2,1,1,1,8724.832215
7800000,900,2,2,1,1,1,8666.666667
7000000,1000,2,2,1,1,1,7000
55000000,1000,3,3,1,1,1,55000
22500000,1000,2,2,1,1,1,22500
